Lat,Long,DateTime UTC [YYMMDDHHmmss]
77.6652669,-66.4333402,2023-05-15T08:45:30
77.6652873,-66.4332858,2023-05-15T09:00:31
77.6652949,-66.4333876,2023-05-15T09:15:31
77.6652924,-66.4333795,2023-05-15T09:30:32
77.6652772,-66.4334741,2023-05-15T09:45:30
77.665304,-66.4333763,2023-05-15T10:00:29
77.665303,-66.4333694,2023-05-15T10:15:30
77.6652893,-66.4333634,2023-05-15T10:30:31
77.6652767,-66.4333837,2023-05-15T10:45:30
77.6652737,-66.4333471,2023-05-15T11:00:30
77.66527,-66.4333319,2023-05-15T11:15:30
77.665265,-66.4333588,2023-05-15T11:30:30
77.6652515,-66.4334888,2023-05-15T11:45:32
77.665237,-66.4334795,2023-05-15T12:00:30
77.6652104,-66.4335787,2023-05-15T12:15:30
77.6652477,-66.4335341,2023-05-15T12:30:31
77.6652308,-66.4335852,2023-05-15T12:45:31
77.6652418,-66.433517,2023-05-15T13:00:29
77.6652058,-66.4335441,2023-05-15T13:15:31
77.6652119,-66.4334882,2023-05-15T13:30:31
77.6652123,-66.4334346,2023-05-15T13:45:31
77.6652307,-66.4333552,2023-05-15T14:00:30
77.6652263,-66.433495,2023-05-15T14:15:31
77.6652409,-66.4334461,2023-05-15T14:30:32
77.6652439,-66.4330683,2023-05-15T14:45:31
77.6652597,-66.4332582,2023-05-15T15:00:30
77.6652579,-66.4334901,2023-05-15T15:15:31
77.6652635,-66.4334399,2023-05-15T15:30:32
77.6652871,-66.4333653,2023-05-15T15:45:32
77.665283,-66.4334603,2023-05-15T16:00:30
77.6652667,-66.4333725,2023-05-15T16:15:31
77.6652677,-66.4333533,2023-05-15T16:30:31
77.665266,-66.4333752,2023-05-15T16:45:31
77.6652724,-66.4333772,2023-05-15T17:00:31
77.6652513,-66.4334081,2023-05-15T17:15:31
77.6652628,-66.4332042,2023-05-15T17:30:30
77.665256,-66.4332726,2023-05-15T17:45:31
77.6652665,-66.4332416,2023-05-15T18:00:33
77.6652728,-66.4332374,2023-05-15T18:15:32
77.6652725,-66.4332579,2023-05-15T18:30:31
77.6652805,-66.4332442,2023-05-15T18:45:33
77.6652736,-66.4333072,2023-05-15T19:00:29
77.6652748,-66.4333118,2023-05-15T19:15:30
77.6652659,-66.4332913,2023-05-15T19:30:30
77.6652779,-66.4333148,2023-05-15T19:45:30
77.6652636,-66.4333575,2023-05-15T20:00:29
77.6652733,-66.4333434,2023-05-15T20:15:30
77.6652719,-66.433322,2023-05-15T20:30:31
77.6652671,-66.4333607,2023-05-15T20:45:31
77.6652674,-66.4333672,2023-05-15T21:00:29
77.6652545,-66.433444,2023-05-15T21:15:31
77.6652936,-66.4332726,2023-05-15T21:30:31
77.6653111,-66.4332262,2023-05-15T21:45:30
77.6653063,-66.43327,2023-05-15T22:00:30
77.6653213,-66.4333179,2023-05-15T22:15:31
77.6652902,-66.4332445,2023-05-15T22:30:30
77.6652607,-66.4331239,2023-05-15T22:45:31
77.6653012,-66.4331159,2023-05-15T23:00:32
77.6653058,-66.4331475,2023-05-15T23:15:30
77.6652913,-66.4333228,2023-05-15T23:30:32
77.6652932,-66.4334132,2023-05-15T23:45:31
77.6652898,-66.4333339,2023-05-16T00:00:30
77.6652803,-66.4333238,2023-05-16T00:15:30
77.665253,-66.4333766,2023-05-16T00:30:31
77.6652666,-66.433421,2023-05-16T00:45:30
77.6652546,-66.433406,2023-05-16T01:00:29
77.6652736,-66.4334641,2023-05-16T01:15:31
77.6652736,-66.4333168,2023-05-16T01:30:31
77.6652723,-66.4332722,2023-05-16T01:45:31
77.6652674,-66.4332849,2023-05-16T02:00:30
77.6652616,-66.4333016,2023-05-16T02:15:30
77.665271,-66.4332739,2023-05-16T02:30:30
77.6652765,-66.4333184,2023-05-16T02:45:30
77.6652794,-66.4333338,2023-05-16T03:00:31
77.6652773,-66.4333371,2023-05-16T03:15:30
77.6652803,-66.4333259,2023-05-16T03:30:31
77.6652867,-66.4333175,2023-05-16T03:45:30
77.6652872,-66.433323,2023-05-16T04:00:31
77.6652866,-66.4332699,2023-05-16T04:15:30
77.6652986,-66.4332113,2023-05-16T04:30:31
77.6653114,-66.4331444,2023-05-16T04:45:30
77.6652985,-66.4332037,2023-05-16T05:00:30
77.6652809,-66.4332848,2023-05-16T05:15:30
77.6652749,-66.4333143,2023-05-16T05:30:31
77.6652785,-66.433255,2023-05-16T05:45:30
77.6652644,-66.433344,2023-05-16T06:00:29
77.6652669,-66.4332467,2023-05-16T06:15:30
77.6652685,-66.4332661,2023-05-16T06:30:31
77.6652601,-66.4333671,2023-05-16T06:45:31
77.6652766,-66.4333507,2023-05-16T07:00:31
77.6652825,-66.4333188,2023-05-16T07:15:31
77.665279,-66.4334122,2023-05-16T07:30:31
77.6652748,-66.4334759,2023-05-16T07:45:31
77.6652926,-66.4335081,2023-05-16T08:00:30
77.6652819,-66.433533,2023-05-16T08:15:31
77.6652808,-66.4334001,2023-05-16T08:30:31
77.6652874,-66.4333694,2023-05-16T08:45:30
77.6652881,-66.4333401,2023-05-16T09:00:30
77.6652868,-66.4332634,2023-05-16T09:15:30
77.6652774,-66.4332961,2023-05-16T09:30:31
77.665275,-66.4333466,2023-05-16T09:45:31
77.6652444,-66.4333908,2023-05-16T10:00:31
77.6652309,-66.4335424,2023-05-16T10:15:31
77.6652316,-66.433574,2023-05-16T10:30:32
77.6651928,-66.4336183,2023-05-16T10:45:32
77.6652336,-66.4333763,2023-05-16T12:00:31
77.6652269,-66.4333553,2023-05-16T12:15:31
77.6652432,-66.4333117,2023-05-16T12:30:32
77.6652144,-66.4333661,2023-05-16T12:45:31
77.6652733,-66.4331928,2023-05-16T13:00:30
77.6652688,-66.4332266,2023-05-16T13:15:32
77.6652758,-66.433325,2023-05-16T13:30:32
77.6652579,-66.4333766,2023-05-16T13:45:31
77.6652625,-66.433294,2023-05-16T14:00:29
77.6652533,-66.4334053,2023-05-16T14:15:33
77.6652684,-66.4334825,2023-05-16T14:30:33
77.6652661,-66.4334484,2023-05-16T14:45:30
77.6652752,-66.4333855,2023-05-16T15:00:30
77.6652502,-66.4333436,2023-05-16T15:15:30
77.6652392,-66.433366,2023-05-16T15:30:31
77.6652322,-66.4332287,2023-05-16T15:45:32
77.6652358,-66.4331781,2023-05-16T16:00:31
77.665224,-66.4332408,2023-05-16T16:15:30
77.6652603,-66.4331489,2023-05-16T16:30:32
77.665266,-66.4330481,2023-05-16T16:45:30
77.6652833,-66.4330977,2023-05-16T17:00:30
77.6652766,-66.4331431,2023-05-16T17:15:31
77.6652638,-66.4332352,2023-05-16T17:30:31
77.6652693,-66.4334079,2023-05-16T17:45:30
77.6652614,-66.433356,2023-05-16T18:00:30
77.6652685,-66.4333918,2023-05-16T18:15:30
77.6652617,-66.4333948,2023-05-16T18:30:30
77.6652703,-66.4334181,2023-05-16T18:45:32
77.6652394,-66.4334133,2023-05-16T19:00:29
77.6652183,-66.4333998,2023-05-16T19:15:31
77.6652437,-66.4333428,2023-05-16T19:30:30
77.6652572,-66.4333947,2023-05-16T19:45:30
77.6652681,-66.4333243,2023-05-16T20:00:29
77.6652701,-66.4334017,2023-05-16T20:15:31
77.6652956,-66.433342,2023-05-16T20:30:30
77.665301,-66.4333224,2023-05-16T20:45:32
77.6652769,-66.4332276,2023-05-16T21:00:30
77.6652893,-66.4332341,2023-05-16T21:15:31
77.6652974,-66.4332267,2023-05-16T21:30:30
77.6652878,-66.4333251,2023-05-16T21:45:31
77.6652909,-66.4333599,2023-05-16T22:00:30
77.6652858,-66.4334191,2023-05-16T22:15:30
77.6652928,-66.4333643,2023-05-16T22:30:30
77.665295,-66.4334271,2023-05-16T22:45:31
77.6652892,-66.4333519,2023-05-16T23:00:28
77.6652767,-66.4333978,2023-05-16T23:15:29
77.6652723,-66.4334095,2023-05-16T23:30:30
77.665264,-66.4333651,2023-05-16T23:45:31
77.665286,-66.4332348,2023-05-17T00:00:30
77.6652861,-66.4331784,2023-05-17T00:15:29
77.6652702,-66.4332425,2023-05-17T00:30:31
77.6652645,-66.4332603,2023-05-17T00:45:30
77.6652778,-66.4332979,2023-05-17T01:00:31
77.6652799,-66.4334099,2023-05-17T01:15:29
77.6652592,-66.433406,2023-05-17T01:30:31
77.6652729,-66.4333536,2023-05-17T01:45:31
77.6652829,-66.4333206,2023-05-17T02:00:30
77.6652921,-66.4333177,2023-05-17T02:15:30
77.6652895,-66.4333151,2023-05-17T02:30:31
77.6652897,-66.4332924,2023-05-17T02:45:30
77.6652732,-66.4332608,2023-05-17T03:00:30
77.6652713,-66.4332305,2023-05-17T03:15:29
77.6652697,-66.4332886,2023-05-17T03:30:30
77.6652747,-66.4332306,2023-05-17T03:45:30
77.6652689,-66.4332521,2023-05-17T04:00:31
77.6652724,-66.4332882,2023-05-17T04:15:30
77.6652736,-66.4332898,2023-05-17T04:30:30
77.665282,-66.4332442,2023-05-17T04:45:31
77.6652905,-66.4331473,2023-05-17T05:00:32
77.6652812,-66.4331786,2023-05-17T05:15:30
77.6652886,-66.4331875,2023-05-17T05:30:30
77.6652709,-66.4333444,2023-05-17T05:45:30
77.6652738,-66.4333495,2023-05-17T06:00:30
77.6652698,-66.4334519,2023-05-17T06:15:29
77.6652709,-66.433531,2023-05-17T06:30:30
77.6652607,-66.4336804,2023-05-17T06:45:30
77.6652738,-66.4334595,2023-05-17T07:00:31
77.6652775,-66.4334892,2023-05-17T07:15:30
77.6652729,-66.4334499,2023-05-17T07:30:30
77.6652721,-66.4334281,2023-05-17T07:45:31
77.6652731,-66.4333169,2023-05-17T08:00:30
77.6652562,-66.4333924,2023-05-17T08:15:31
77.6652476,-66.4334429,2023-05-17T08:30:31
77.6652335,-66.4334424,2023-05-17T08:45:30
77.665232,-66.4334197,2023-05-17T09:00:31
77.6652142,-66.433369,2023-05-17T09:15:31
77.6652168,-66.4333857,2023-05-17T09:30:30
77.6651999,-66.4333712,2023-05-17T09:45:30
77.6652193,-66.4333339,2023-05-17T10:00:31
77.6652096,-66.4332132,2023-05-17T10:15:29
77.6652015,-66.4332979,2023-05-17T10:30:31
77.6652251,-66.4332922,2023-05-17T10:45:32
77.6652343,-66.433329,2023-05-17T11:00:33
77.6652735,-66.4332253,2023-05-17T11:15:30
77.6652754,-66.4332546,2023-05-17T11:30:31
77.6652717,-66.4332894,2023-05-17T11:45:31
77.6652333,-66.4334068,2023-05-17T12:00:31
77.6652599,-66.433359,2023-05-17T12:15:30
77.6652595,-66.4333335,2023-05-17T12:30:31
77.6652611,-66.4333873,2023-05-17T12:45:32
77.6652847,-66.4333388,2023-05-17T13:00:33
77.665269,-66.4334034,2023-05-17T13:15:29
77.6652645,-66.4333872,2023-05-17T13:30:32
77.6652647,-66.4333813,2023-05-17T13:45:32
77.6652565,-66.4334118,2023-05-17T14:00:31
77.6652509,-66.4333539,2023-05-17T14:15:30
77.6652607,-66.4332562,2023-05-17T14:30:31
77.6652553,-66.433302,2023-05-17T14:45:32
77.6652679,-66.433316,2023-05-17T15:00:31
77.6652752,-66.4332489,2023-05-17T15:15:30
77.6652829,-66.4332883,2023-05-17T15:30:31
77.6652866,-66.4334551,2023-05-17T15:45:31
77.6652729,-66.4334576,2023-05-17T16:00:32
77.6652653,-66.4335195,2023-05-17T16:15:30
77.6652607,-66.4335048,2023-05-17T16:30:30
77.6652571,-66.4336226,2023-05-17T16:45:32
77.6652648,-66.4335089,2023-05-17T17:00:33
77.6652444,-66.4335464,2023-05-17T17:15:31
77.6652425,-66.4334896,2023-05-17T17:30:32
77.6652316,-66.4334838,2023-05-17T17:45:31
77.665266,-66.4333487,2023-05-17T18:00:32
77.6652501,-66.4334198,2023-05-17T18:15:31
77.6652606,-66.4333693,2023-05-17T18:30:31
77.6652564,-66.433393,2023-05-17T18:45:31
77.665301,-66.433341,2023-05-17T19:00:30
77.6653035,-66.4334157,2023-05-17T19:15:32
77.6652862,-66.4333578,2023-05-17T19:30:31
77.6652864,-66.4333282,2023-05-17T19:45:30
77.6652905,-66.433249,2023-05-17T20:00:31
77.6653053,-66.4333778,2023-05-17T20:15:31
77.6652859,-66.4333873,2023-05-17T20:30:30
77.6653031,-66.4333403,2023-05-17T20:45:30
77.665286,-66.4333638,2023-05-17T21:00:30
77.6652578,-66.433464,2023-05-17T21:15:29
77.6652537,-66.4334132,2023-05-17T21:30:30
77.6652922,-66.4332168,2023-05-17T21:45:30
77.6652875,-66.4332915,2023-05-17T22:00:31
77.6652963,-66.4331392,2023-05-17T22:15:29
77.6652798,-66.4332405,2023-05-17T22:30:30
77.665311,-66.4330739,2023-05-17T22:45:30
77.6652801,-66.4332715,2023-05-17T23:00:30
77.6652778,-66.433169,2023-05-17T23:15:29
77.6652662,-66.4332297,2023-05-17T23:30:31
77.6652644,-66.4332301,2023-05-17T23:45:32
77.665264,-66.4333105,2023-05-18T00:00:30
77.6652855,-66.4331666,2023-05-18T00:15:29
77.665287,-66.4331892,2023-05-18T00:30:30
77.6652938,-66.4331599,2023-05-18T00:45:30
77.6652953,-66.433193,2023-05-18T01:00:31
77.6652963,-66.4332206,2023-05-18T01:15:30
77.6652816,-66.4332435,2023-05-18T01:30:30
77.6652751,-66.4332493,2023-05-18T01:45:30
77.6652701,-66.4332579,2023-05-18T02:00:31
77.6652716,-66.4332851,2023-05-18T02:15:32
77.6652627,-66.4333494,2023-05-18T02:30:30
77.6652429,-66.4333745,2023-05-18T02:45:31
77.6652465,-66.4333754,2023-05-18T03:00:30
77.665244,-66.4333465,2023-05-18T03:15:29
77.6652629,-66.4333361,2023-05-18T03:30:31
77.6652699,-66.4333509,2023-05-18T03:45:30
77.6652727,-66.4334141,2023-05-18T04:00:30
77.6652713,-66.4334498,2023-05-18T04:15:30
77.6652724,-66.4334121,2023-05-18T04:30:32
77.6652637,-66.4334602,2023-05-18T04:45:30
77.6652739,-66.4334268,2023-05-18T05:00:31
77.6652509,-66.4335383,2023-05-18T05:15:29
77.6652619,-66.4335543,2023-05-18T05:30:30
77.6652675,-66.4334929,2023-05-18T05:45:31
77.6652734,-66.433465,2023-05-18T06:00:31
77.6652837,-66.4333698,2023-05-18T06:15:30
77.6652821,-66.4333498,2023-05-18T06:30:31
77.6652664,-66.4333353,2023-05-18T06:45:30
77.6652451,-66.4333985,2023-05-18T07:00:30
77.6652341,-66.4334489,2023-05-18T07:15:30
77.6652275,-66.4333674,2023-05-18T07:30:30
77.6652008,-66.4333424,2023-05-18T07:45:30
77.665219,-66.4332745,2023-05-18T08:00:30
77.6652167,-66.4332522,2023-05-18T08:15:30
77.6652295,-66.4332276,2023-05-18T08:30:31
77.6652423,-66.4330915,2023-05-18T08:45:30
77.6652413,-66.4330965,2023-05-18T09:00:30
77.6652566,-66.4331954,2023-05-18T09:15:31
77.6652687,-66.433166,2023-05-18T09:30:31
77.6652717,-66.4331964,2023-05-18T09:45:31
77.6652822,-66.4332027,2023-05-18T10:00:31
77.6652987,-66.4332581,2023-05-18T10:15:30
77.6652864,-66.4333025,2023-05-18T10:30:31
77.6652858,-66.4331852,2023-05-18T10:45:32
77.6652687,-66.4331824,2023-05-18T11:00:30
77.6652875,-66.4331392,2023-05-18T11:15:29
77.6652834,-66.4332328,2023-05-18T11:30:32
77.6652685,-66.4332636,2023-05-18T11:45:30
77.6652832,-66.4332609,2023-05-18T12:00:31
77.6652659,-66.4332568,2023-05-18T12:15:31
77.6652522,-66.4332883,2023-05-18T12:30:30
77.6652579,-66.43327,2023-05-18T12:45:30
77.6652636,-66.4332925,2023-05-18T13:00:30
77.6652736,-66.4332916,2023-05-18T13:15:30
77.6652717,-66.4333138,2023-05-18T13:30:30
77.6652719,-66.4333752,2023-05-18T13:45:33
77.665268,-66.433353,2023-05-18T14:00:30
77.6652802,-66.4334079,2023-05-18T14:15:30
77.6652634,-66.4334334,2023-05-18T14:30:31
77.6652544,-66.4334328,2023-05-18T14:45:31
77.6652452,-66.4334324,2023-05-18T15:00:31
77.6652507,-66.4334184,2023-05-18T15:15:29
77.6652452,-66.4333663,2023-05-18T15:30:31
77.6652158,-66.4334411,2023-05-18T15:45:32
77.6652106,-66.4333997,2023-05-18T16:00:31
77.6652124,-66.4333923,2023-05-18T16:15:29
77.665242,-66.4333433,2023-05-18T16:30:31
77.665272,-66.4332544,2023-05-18T16:45:31
77.6652758,-66.4332567,2023-05-18T17:00:31
77.665289,-66.4332976,2023-05-18T17:15:29
77.6652829,-66.4333163,2023-05-18T17:30:31
77.665292,-66.4333767,2023-05-18T17:45:31
77.6652836,-66.4333812,2023-05-18T18:00:33
77.6652882,-66.4334055,2023-05-18T18:15:29
77.6652868,-66.4333603,2023-05-18T18:30:31
77.6652883,-66.433405,2023-05-18T18:45:32
77.665283,-66.4334388,2023-05-18T19:00:32
77.6652995,-66.4333268,2023-05-18T19:15:31
77.6652908,-66.4333917,2023-05-18T19:30:31
77.6652914,-66.4333238,2023-05-18T19:45:33
77.6652927,-66.4332251,2023-05-18T20:00:31
77.6652963,-66.4332033,2023-05-18T20:15:31
77.6652791,-66.4333018,2023-05-18T20:30:31
77.6653029,-66.4332011,2023-05-18T20:45:32
77.6652811,-66.4332152,2023-05-18T21:00:32
77.6652794,-66.4332575,2023-05-18T21:15:29
77.6652588,-66.4332878,2023-05-18T21:30:30
77.6652597,-66.4332304,2023-05-18T21:45:30
77.6652595,-66.4332731,2023-05-18T22:00:32
77.6652641,-66.4333312,2023-05-18T22:15:29
77.6652707,-66.4333564,2023-05-18T22:30:30
77.6653254,-66.4332701,2023-05-18T22:45:31
77.6653111,-66.4332573,2023-05-18T23:00:31
77.6653191,-66.433264,2023-05-18T23:15:29
77.6653168,-66.4332476,2023-05-18T23:30:30
77.6653226,-66.433337,2023-05-18T23:45:30
77.6653151,-66.4334337,2023-05-19T00:00:31
77.6653281,-66.433323,2023-05-19T00:15:29
77.6653034,-66.4334084,2023-05-19T00:30:30
77.6652886,-66.4334334,2023-05-19T00:45:30
77.6652786,-66.4334508,2023-05-19T01:00:31
77.6652569,-66.4334334,2023-05-19T01:15:29
77.665252,-66.4334136,2023-05-19T01:30:29
77.6652559,-66.4335226,2023-05-19T01:45:30
77.6652537,-66.4334917,2023-05-19T02:00:31
77.6652469,-66.4334557,2023-05-19T02:15:30
77.6652537,-66.433444,2023-05-19T02:30:29
77.6652497,-66.4334834,2023-05-19T02:45:30
77.6652628,-66.4333994,2023-05-19T03:00:30
77.6652561,-66.4333748,2023-05-19T03:15:30
77.6652679,-66.433394,2023-05-19T03:30:29
77.665274,-66.4333574,2023-05-19T03:45:31
77.6652691,-66.4334016,2023-05-19T04:00:30
77.6652675,-66.4333491,2023-05-19T04:15:30
77.6652598,-66.4333644,2023-05-19T04:30:29
77.6652639,-66.4333748,2023-05-19T04:45:31
77.6652557,-66.4333996,2023-05-19T05:00:30
77.6652479,-66.4335112,2023-05-19T05:15:30
77.6652317,-66.4335044,2023-05-19T05:30:32
77.6652217,-66.4335051,2023-05-19T05:45:31
77.665246,-66.4332698,2023-05-19T06:00:31
77.66522,-66.4332008,2023-05-19T06:15:30
77.6652141,-66.4333266,2023-05-19T06:30:40
77.6652345,-66.4331452,2023-05-19T06:45:29
77.6652436,-66.4331898,2023-05-19T07:00:30
77.6652664,-66.4328993,2023-05-19T07:15:30
77.6652732,-66.4330344,2023-05-19T07:30:29
77.6652726,-66.433152,2023-05-19T07:45:30
77.6652597,-66.4333209,2023-05-19T08:00:30
77.6652585,-66.4334213,2023-05-19T08:15:31
77.6652655,-66.4333766,2023-05-19T08:30:30
77.6652654,-66.4336205,2023-05-19T08:45:30
77.665267,-66.4333937,2023-05-19T09:00:30
77.6652502,-66.4333355,2023-05-19T09:15:30
77.6652693,-66.4333433,2023-05-19T09:30:30
77.6652671,-66.433374,2023-05-19T09:45:32
77.6652807,-66.4333389,2023-05-19T10:00:30
77.6652659,-66.4333332,2023-05-19T10:15:32
77.6652737,-66.4332162,2023-05-19T10:30:31
77.6652691,-66.4332482,2023-05-19T10:45:30
77.6652525,-66.4333003,2023-05-19T11:00:30
77.6652574,-66.4332605,2023-05-19T11:15:31
77.6652513,-66.4332907,2023-05-19T11:30:29
77.6652412,-66.4333354,2023-05-19T11:45:31
77.6652636,-66.4333779,2023-05-19T12:00:30
77.6652569,-66.43348,2023-05-19T12:15:30
77.6652659,-66.4334414,2023-05-19T12:30:31
77.6652571,-66.4334816,2023-05-19T12:45:31
77.6652534,-66.4334398,2023-05-19T13:00:30
77.6652254,-66.4334944,2023-05-19T13:15:31
77.6652334,-66.4334941,2023-05-19T13:30:31
77.6652136,-66.433533,2023-05-19T13:45:30
77.6652117,-66.433566,2023-05-19T14:00:30
77.6652245,-66.4334056,2023-05-19T14:15:30
77.665235,-66.4333218,2023-05-19T14:30:30
77.665233,-66.4332571,2023-05-19T14:45:30
77.6652479,-66.4333258,2023-05-19T15:00:32
77.6652525,-66.4332516,2023-05-19T15:15:31
77.6652976,-66.433226,2023-05-19T15:30:30
77.6653084,-66.4333463,2023-05-19T15:45:30
77.6653106,-66.4331942,2023-05-19T16:00:30
77.6653134,-66.4331552,2023-05-19T16:15:30
77.6653028,-66.4332076,2023-05-19T16:30:32
77.66529,-66.4332987,2023-05-19T16:45:30
77.6652874,-66.4333113,2023-05-19T17:00:31
77.6652802,-66.4333284,2023-05-19T17:15:32
77.6652791,-66.4332802,2023-05-19T17:30:31
77.6652751,-66.4332636,2023-05-19T17:45:31
77.6652838,-66.4332797,2023-05-19T18:00:31
77.6652855,-66.433308,2023-05-19T18:15:31
77.6652885,-66.4333022,2023-05-19T18:30:29
77.665288,-66.4333839,2023-05-19T18:45:34
77.6652473,-66.4334707,2023-05-19T19:00:31
77.6652588,-66.4334578,2023-05-19T19:15:32
77.6652594,-66.4334644,2023-05-19T19:30:29
77.6652653,-66.4334488,2023-05-19T19:45:31
77.6652616,-66.4334447,2023-05-19T20:00:31
77.6652662,-66.4334087,2023-05-19T20:15:31
77.6652688,-66.4333745,2023-05-19T20:30:30
77.6652707,-66.4333785,2023-05-19T20:45:33
77.6652887,-66.4333449,2023-05-19T21:00:31
77.6652944,-66.4334416,2023-05-19T21:15:31
77.6652978,-66.4334412,2023-05-19T21:30:32
77.6653033,-66.433454,2023-05-19T21:45:31
77.6652982,-66.4333794,2023-05-19T22:00:32
77.6653126,-66.4334165,2023-05-19T22:15:32
77.6652952,-66.4333697,2023-05-19T22:30:32
77.6653079,-66.4333086,2023-05-19T22:45:31
77.6652888,-66.4333498,2023-05-19T23:00:31
77.6653022,-66.4333374,2023-05-19T23:15:32
77.6652637,-66.4334144,2023-05-19T23:30:30
77.6652645,-66.4334207,2023-05-19T23:45:30
77.6652445,-66.433473,2023-05-20T00:00:33
77.6652242,-66.4335687,2023-05-20T00:15:30
77.6652244,-66.4335312,2023-05-20T00:30:30
77.6652357,-66.4335704,2023-05-20T00:45:33
77.6652264,-66.4336219,2023-05-20T01:00:30
77.6652396,-66.4335054,2023-05-20T01:15:30
77.6652324,-66.4334848,2023-05-20T01:30:29
77.6652577,-66.433425,2023-05-20T01:45:31
77.6652483,-66.4334913,2023-05-20T02:00:30
77.665269,-66.4333645,2023-05-20T02:15:30
77.665272,-66.4333498,2023-05-20T02:30:30
77.6652809,-66.4333599,2023-05-20T02:45:31
77.6652705,-66.4333779,2023-05-20T03:00:30
77.6652573,-66.4334246,2023-05-20T03:15:30
77.6652616,-66.4333672,2023-05-20T03:30:30
77.6652551,-66.4333572,2023-05-20T03:45:30
77.6652467,-66.4333544,2023-05-20T04:00:30
77.6652337,-66.4333976,2023-05-20T04:15:30
77.6652601,-66.433324,2023-05-20T04:30:29
77.6652567,-66.4332939,2023-05-20T04:45:30
77.6652643,-66.4332581,2023-05-20T05:00:30
77.6652582,-66.4332728,2023-05-20T05:15:30
77.6652568,-66.4332847,2023-05-20T05:30:30
77.665261,-66.4332482,2023-05-20T05:45:32
77.6652581,-66.4333411,2023-05-20T06:00:32
77.6652685,-66.4334687,2023-05-20T06:15:31
77.6652603,-66.4334326,2023-05-20T06:30:30
77.6652312,-66.4337419,2023-05-20T06:45:31
77.6652246,-66.433761,2023-05-20T07:00:33
77.6651966,-66.4340725,2023-05-20T07:15:32
77.665235,-66.433529,2023-05-20T07:30:31
77.6652373,-66.4333984,2023-05-20T07:45:32
77.6652469,-66.4333869,2023-05-20T08:00:31
77.6652557,-66.4333395,2023-05-20T08:15:31
77.6652648,-66.4333796,2023-05-20T08:30:30
77.6652765,-66.4333088,2023-05-20T08:45:32
77.6652901,-66.4332925,2023-05-20T09:00:31
77.6652502,-66.4333829,2023-05-20T09:15:33
77.6652564,-66.4334616,2023-05-20T09:30:29
77.6652524,-66.4334106,2023-05-20T09:45:30
77.6652498,-66.4334302,2023-05-20T10:00:33
77.6652592,-66.4333944,2023-05-20T10:15:31
77.6652388,-66.4334479,2023-05-20T10:30:29
77.6652344,-66.4335677,2023-05-20T10:45:32
77.6652304,-66.4335747,2023-05-20T11:00:31
77.6652127,-66.4335448,2023-05-20T11:15:31
77.665222,-66.4334707,2023-05-20T11:30:30
77.6652273,-66.4334638,2023-05-20T11:45:30
77.6652023,-66.4334915,2023-05-20T12:00:30
77.6651939,-66.4334064,2023-05-20T12:15:31
77.6651987,-66.4333114,2023-05-20T12:30:29
77.6651986,-66.4333381,2023-05-20T12:45:30
77.6652378,-66.4333249,2023-05-20T13:00:30
77.6652235,-66.433299,2023-05-20T13:15:31
77.6652459,-66.4332873,2023-05-20T13:30:30
77.6652829,-66.4332223,2023-05-20T13:45:30
77.6652932,-66.4332941,2023-05-20T14:00:32
77.6652979,-66.4333378,2023-05-20T14:15:30
77.6653024,-66.433473,2023-05-20T14:30:31
77.6653024,-66.433453,2023-05-20T14:45:32
77.6653106,-66.4334855,2023-05-20T15:00:30
77.6653038,-66.4334343,2023-05-20T15:15:30
77.6653045,-66.4333407,2023-05-20T15:30:31
77.6653039,-66.4333398,2023-05-20T15:45:30
77.6652893,-66.4332861,2023-05-20T16:00:30
77.6652925,-66.4332691,2023-05-20T16:15:30
77.6652912,-66.4332739,2023-05-20T16:30:30
77.6652872,-66.4334017,2023-05-20T16:45:31
77.6652889,-66.4333496,2023-05-20T17:00:31
77.6652642,-66.4337087,2023-05-20T17:15:30
77.6652655,-66.4336206,2023-05-20T17:30:29
77.6652683,-66.4334925,2023-05-20T17:45:30
77.6652871,-66.4334327,2023-05-20T18:00:32
77.6652896,-66.4335066,2023-05-20T18:15:30
77.6652861,-66.4334786,2023-05-20T18:30:29
77.665266,-66.433491,2023-05-20T18:45:32
77.6652462,-66.4335417,2023-05-20T19:00:31
77.6652661,-66.433512,2023-05-20T19:15:31
77.6652747,-66.4335293,2023-05-20T19:30:31
77.6652822,-66.4335505,2023-05-20T19:45:32
77.665283,-66.4335426,2023-05-20T20:00:31
77.6652882,-66.4335257,2023-05-20T20:15:31
77.6652963,-66.4334845,2023-05-20T20:30:29
77.6652999,-66.4334988,2023-05-20T20:45:31
77.6653014,-66.4335345,2023-05-20T21:00:32
77.665328,-66.4334538,2023-05-20T21:15:31
77.6653215,-66.4334085,2023-05-20T21:30:29
77.6652828,-66.4335632,2023-05-20T21:45:33
77.6652901,-66.4335668,2023-05-20T22:00:31
77.6652803,-66.4334951,2023-05-20T22:15:31
77.6652601,-66.4335266,2023-05-20T22:30:29
77.6652561,-66.4334963,2023-05-20T22:45:31
77.6652526,-66.4334757,2023-05-20T23:00:31
77.6652468,-66.4335617,2023-05-20T23:15:31
77.665255,-66.4334355,2023-05-20T23:30:30
77.6652615,-66.4333512,2023-05-20T23:45:32
77.6652548,-66.4334257,2023-05-21T00:00:34
77.665284,-66.4333595,2023-05-21T00:15:31
77.6652823,-66.433391,2023-05-21T00:30:30
77.6652838,-66.4334552,2023-05-21T00:45:32
